t1,t2,station,channel,location
1973-05-29T00:00:00.303000Z,1973-05-30T00:00:00.887906Z,S16,SHZ,
1973-05-30T00:00:00.162000Z,1973-05-31T00:00:00.011057Z,S12,MHZ,00
1973-05-30T00:00:00.124000Z,1973-05-30T23:59:59.973057Z,S12,MH1,00
1973-05-30T00:00:00.143000Z,1973-05-30T23:59:59.992057Z,S12,MH2,00
1973-05-30T00:00:00.423000Z,1973-05-31T00:00:05.102245Z,S14,MH1,00
1973-05-30T00:00:00.442000Z,1973-05-31T00:00:05.121245Z,S14,MH2,00
1973-05-30T00:00:00.357000Z,1973-05-31T00:00:05.168321Z,S14,SHZ,
1973-05-30T00:00:00.261000Z,1973-05-31T00:00:00.713830Z,S15,MHZ,00
1973-05-30T00:00:00.223000Z,1973-05-31T00:00:00.675830Z,S15,MH1,00
1973-05-30T00:00:00.242000Z,1973-05-31T00:00:00.694830Z,S15,MH2,00
1973-05-30T00:00:00.157000Z,1973-05-31T00:00:00.741906Z,S15,SHZ,
1973-05-30T00:00:00.235000Z,1973-05-31T00:00:01.291604Z,S16,MHZ,00
1973-05-30T00:00:00.197000Z,1973-05-31T00:00:01.253604Z,S16,MH1,00
1973-05-30T00:00:00.216000Z,1973-05-31T00:00:01.272604Z,S16,MH2,00
1973-05-30T00:00:00.131000Z,1973-05-31T00:00:01.319679Z,S16,SHZ,
1973-05-31T00:00:00.638000Z,1973-05-31T23:59:59.883283Z,S12,MHZ,00
1973-05-31T00:00:00.600000Z,1973-05-31T23:59:59.845283Z,S12,MH1,00
1973-05-31T00:00:00.619000Z,1973-05-31T23:59:59.864283Z,S12,MH2,00
1973-05-31T00:00:00.650000Z,1973-06-01T00:00:04.725472Z,S14,MH1,00
1973-05-31T00:00:00.669000Z,1973-06-01T00:00:04.744472Z,S14,MH2,00
1973-05-31T00:00:00.584000Z,1973-06-01T00:00:04.791547Z,S14,SHZ,
1973-05-31T00:00:00.328000Z,1973-06-01T00:00:00.780830Z,S15,MHZ,00
1973-05-31T00:00:00.290000Z,1973-06-01T00:00:00.742830Z,S15,MH1,00
1973-05-31T00:00:00.309000Z,1973-06-01T00:00:00.761830Z,S15,MH2,00
1973-05-31T00:00:00.224000Z,1973-06-01T00:00:00.808906Z,S15,SHZ,
1973-05-31T00:00:00.667000Z,1973-06-01T00:00:01.119830Z,S16,MHZ,00
1973-05-31T00:00:00.629000Z,1973-06-01T00:00:01.081830Z,S16,MH1,00
1973-05-31T00:00:00.648000Z,1973-06-01T00:00:01.100830Z,S16,MH2,00
1973-05-31T00:00:00.563000Z,1973-06-01T00:00:01.147906Z,S16,SHZ,
1973-06-01T00:00:00.530000Z,1973-06-01T23:59:59.775283Z,S12,MHZ,00
1973-06-01T00:00:00.492000Z,1973-06-01T23:59:59.737283Z,S12,MH1,00
1973-06-01T00:00:00.511000Z,1973-06-01T23:59:59.756283Z,S12,MH2,00
1973-06-01T00:00:00.274000Z,1973-06-02T00:00:04.953245Z,S14,MH1,00
1973-06-01T00:00:00.293000Z,1973-06-02T00:00:04.972245Z,S14,MH2,00
1973-06-01T00:00:00.208000Z,1973-06-02T00:00:05.019321Z,S14,SHZ,
1973-06-01T00:00:00.417000Z,1973-06-02T00:00:00.869830Z,S15,MHZ,00
1973-06-01T00:00:00.379000Z,1973-06-02T00:00:00.831830Z,S15,MH1,00
1973-06-01T00:00:00.398000Z,1973-06-02T00:00:00.850830Z,S15,MH2,00
1973-06-01T00:00:00.313000Z,1973-06-02T00:00:00.897906Z,S15,SHZ,
1973-06-01T00:00:00.497000Z,1973-06-01T23:59:53.704547Z,S16,MHZ,00
1973-06-01T00:00:00.459000Z,1973-06-01T23:59:53.666547Z,S16,MH1,00
1973-06-01T00:00:00.478000Z,1973-06-01T23:59:53.685547Z,S16,MH2,00
1973-06-01T00:00:00.393000Z,1973-06-01T23:59:53.732623Z,S16,SHZ,
1973-06-02T00:00:00.440000Z,1973-06-02T23:59:59.685283Z,S12,MHZ,00
1973-06-02T00:00:00.402000Z,1973-06-02T23:59:59.647283Z,S12,MH1,00
1973-06-02T00:00:00.421000Z,1973-06-02T23:59:59.666283Z,S12,MH2,00
1973-06-02T00:00:00.490000Z,1973-06-03T00:00:04.565472Z,S14,MH1,00
1973-06-02T00:00:00.509000Z,1973-06-03T00:00:04.584472Z,S14,MH2,00
1973-06-02T00:00:00.424000Z,1973-06-03T00:00:04.631547Z,S14,SHZ,
1973-06-02T00:00:00.504000Z,1973-06-03T00:00:00.956830Z,S15,MHZ,00
1973-06-02T00:00:00.466000Z,1973-06-03T00:00:00.918830Z,S15,MH1,00
1973-06-02T00:00:00.485000Z,1973-06-03T00:00:00.937830Z,S15,MH2,00
1973-06-02T00:00:00.400000Z,1973-06-03T00:00:00.984906Z,S15,SHZ,
1973-06-02T00:00:00.301000Z,1973-06-03T00:00:01.357604Z,S16,MHZ,00
1973-06-02T00:00:00.263000Z,1973-06-03T00:00:01.319604Z,S16,MH1,00
1973-06-02T00:00:00.282000Z,1973-06-03T00:00:01.338604Z,S16,MH2,00
1973-06-02T00:00:00.197000Z,1973-06-03T00:00:01.385679Z,S16,SHZ,
1973-06-03T00:00:00.398000Z,1973-06-03T23:59:59.643283Z,S12,MHZ,00
1973-06-03T00:00:00.360000Z,1973-06-03T23:59:59.605283Z,S12,MH1,00
1973-06-03T00:00:00.379000Z,1973-06-03T23:59:59.624283Z,S12,MH2,00
1973-06-03T00:00:00.159000Z,1973-06-04T00:00:04.838245Z,S14,MH1,00
1973-06-03T00:00:00.178000Z,1973-06-04T00:00:04.857245Z,S14,MH2,00
1973-06-03T00:00:00.093000Z,1973-06-04T00:00:04.904321Z,S14,SHZ,
1973-06-03T00:00:00.641000Z,1973-06-03T23:59:59.886283Z,S15,MHZ,00
1973-06-03T00:00:00.603000Z,1973-06-03T23:59:59.848283Z,S15,MH1,00
1973-06-03T00:00:00.622000Z,1973-06-03T23:59:59.867283Z,S15,MH2,00
1973-06-03T00:00:00.537000Z,1973-06-03T23:59:59.914358Z,S15,SHZ,
1973-06-03T00:00:00.698000Z,1973-06-04T00:00:01.150830Z,S16,MHZ,00
1973-06-03T00:00:00.660000Z,1973-06-04T00:00:01.112830Z,S16,MH1,00
1973-06-03T00:00:00.679000Z,1973-06-04T00:00:01.131830Z,S16,MH2,00
1973-06-03T00:00:00.594000Z,1973-06-04T00:00:01.178906Z,S16,SHZ,
1973-06-04T00:00:00.343000Z,1973-06-04T23:59:59.588283Z,S12,MHZ,00
1973-06-04T00:00:00.305000Z,1973-06-04T23:59:59.550283Z,S12,MH1,00
1973-06-04T00:00:00.324000Z,1973-06-04T23:59:59.569283Z,S12,MH2,00
1973-06-04T00:00:00.401000Z,1973-06-05T00:00:05.080245Z,S14,MH1,00
1973-06-04T00:00:00.420000Z,1973-06-05T00:00:05.099245Z,S14,MH2,00
1973-06-04T00:00:00.335000Z,1973-06-05T00:00:05.146321Z,S14,SHZ,
1973-06-04T00:00:00.172000Z,1973-06-05T00:00:00.624830Z,S15,MHZ,00
1973-06-04T00:00:00.134000Z,1973-06-05T00:00:00.586830Z,S15,MH1,00
1973-06-04T00:00:00.153000Z,1973-06-05T00:00:00.605830Z,S15,MH2,00
1973-06-04T00:00:00.068000Z,1973-06-05T00:00:00.652906Z,S15,SHZ,
1973-06-04T00:00:00.530000Z,1973-06-05T00:00:00.982830Z,S16,MHZ,00
1973-06-04T00:00:00.492000Z,1973-06-05T00:00:00.944830Z,S16,MH1,00
1973-06-04T00:00:00.511000Z,1973-06-05T00:00:00.963830Z,S16,MH2,00
